2021-12-27 17:52:46,600 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:52:46,600 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:52:46,600 INFO  [Log] I am on TestStart method Search_Functionality_withAccessibility start 
2021-12-27 17:52:46,600 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:52:46,600 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:53:29,830 INFO  [Log] I am on TestSuccess method Search_Functionality_WithSecurity succeed 
2021-12-27 17:53:33,845 INFO  [Log] I am on Finish method TDD- WEB - FireFox 
2021-12-27 17:53:33,877 INFO  [Log] I am on Start Test TDD- WEB - Chrome 
2021-12-27 17:53:33,879 INFO  [Log] Generic Test 
2021-12-27 17:53:43,371 INFO  [Log] I am on TestStart method Search_Functionality_WithSecurity start 
2021-12-27 17:53:43,371 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:53:43,372 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:54:08,916 INFO  [Log] I am on TestSuccess method Search_Functionality_WithSecurity succeed 
2021-12-27 17:54:09,609 INFO  [Log] I am on Finish method TDD- WEB - Chrome 
2021-12-27 17:54:09,666 INFO  [Log] I am on Start Test TDD- MOBILE 
2021-12-27 17:54:21,618 INFO  [Log] I am on TestStart method Wiki start 
2021-12-27 17:54:21,618 INFO  [Log] I am in onStart method Default 
2021-12-27 17:54:21,618 INFO  [Log] I am in onStart method Default 
2021-12-27 17:54:37,204 INFO  [Log] I am on Finish method TDD- MOBILE 
2021-12-27 17:54:37,232 INFO  [Log] I am on Start Test TDD- DESKTOP 
2021-12-27 17:54:48,329 INFO  [Log] I am on TestStart method Calculator start 
2021-12-27 17:54:48,329 INFO  [Log] I am in onStart method Default 
2021-12-27 17:54:48,329 INFO  [Log] I am in onStart method Default 
2021-12-27 17:54:51,619 INFO  [Log] I am on Finish method TDD- DESKTOP 
2021-12-27 17:58:03,089 INFO  [Log] I am on Start Test TDD- API 
2021-12-27 17:58:03,671 INFO  [Log] Sample API Test 
2021-12-27 17:58:03,671 INFO  [Log] Sample API Test 
2021-12-27 17:58:04,071 INFO  [Log] I am on TestStart method Employee_API_test start 
2021-12-27 17:58:04,071 INFO  [Log] I am on TestStart method Employee_API_test2 start 
2021-12-27 17:58:04,072 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 17:58:04,072 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 17:58:04,072 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 17:58:04,072 INFO  [Log] I am in onStart method Sample API Test 
2021-12-27 17:58:07,439 INFO  [Log] I am on Finish method TDD- API 
2021-12-27 17:58:07,469 INFO  [Log] I am on Start Test TDD- WEB - FireFox 
2021-12-27 17:58:07,473 INFO  [Log] Generic Test 
2021-12-27 17:58:07,473 INFO  [Log] Generic Test 
2021-12-27 17:58:12,707 INFO  [Log] I am on TestStart method Search_Functionality_withAccessibility start 
2021-12-27 17:58:12,707 INFO  [Log] I am on TestStart method Search_Functionality_WithSecurity start 
2021-12-27 17:58:12,707 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:58:12,707 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:58:12,707 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:58:12,708 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:58:55,345 INFO  [Log] I am on TestSuccess method Search_Functionality_WithSecurity succeed 
2021-12-27 17:58:57,721 INFO  [Log] I am on Finish method TDD- WEB - FireFox 
2021-12-27 17:58:57,750 INFO  [Log] I am on Start Test TDD- WEB - Chrome 
2021-12-27 17:58:57,752 INFO  [Log] Generic Test 
2021-12-27 17:59:07,018 INFO  [Log] I am on TestStart method Search_Functionality_WithSecurity start 
2021-12-27 17:59:07,018 INFO  [Log] I am in onStart method Parametrized Test From Suite 
